,PontosCredito,Idade,VinculoEmpresa,DinheiroRestante,NumProdutosComprados,CartaoCredito,MembroAtivo,SalarioEstimado,Pais_France,Pais_Germany,Pais_Spain,Sexo_Male,Sexo_Female,Churn
3930,624,46,3,0.0,2,1,1,62825.03,0,0,1,1,0,0
3931,768,42,5,0.0,3,0,0,60686.4,1,0,0,1,0,0
3932,619,55,0,0.0,3,0,0,60810.64,1,0,0,0,1,1
3933,732,43,9,0.0,2,1,0,183147.17,1,0,0,0,1,0
3934,777,39,8,0.0,2,1,1,18613.52,1,0,0,1,0,0
3935,717,28,4,128206.79,1,1,1,54272.12,1,0,0,1,0,0
3936,796,52,9,167194.36,1,1,1,62808.93,0,1,0,0,1,1
3937,562,51,7,122822.0,2,0,0,32626.21,1,0,0,0,1,0
3938,724,36,6,94615.11,2,1,1,10627.21,0,1,0,1,0,0
3939,753,46,3,111512.75,3,1,0,159576.75,0,1,0,0,1,1
3940,509,29,1,0.0,2,1,0,69113.14,0,0,1,1,0,0
3941,633,46,3,0.0,2,1,0,120250.58,0,0,1,0,1,0
3942,784,28,2,70233.74,2,1,1,179252.73,0,1,0,1,0,0
3943,664,36,0,103502.22,1,1,1,146191.82,1,0,0,0,1,0
3944,744,31,0,117551.23,1,1,0,158958.9,0,0,1,1,0,0
3945,664,31,9,114519.57,2,0,1,79222.02,1,0,0,0,1,0
3946,488,43,10,112751.13,1,1,1,28332.0,1,0,0,1,0,0
3947,520,35,9,105387.89,1,1,1,25059.06,1,0,0,1,0,0
3948,537,47,4,124192.28,2,1,1,50881.51,0,1,0,0,1,0
3949,760,32,2,0.0,1,1,1,114565.35,0,0,1,0,1,0
3950,689,38,5,75075.14,1,1,1,8651.92,0,0,1,1,0,1
3951,578,28,8,161592.76,1,1,0,177834.79,0,0,1,0,1,0
3952,583,27,4,105907.42,2,1,1,195732.04,0,1,0,1,0,0
3953,616,40,9,0.0,2,0,0,93717.55,1,0,0,1,0,0
3954,467,39,5,0.0,2,1,1,7415.96,0,0,1,1,0,0
3955,756,39,3,100717.85,3,1,1,73406.04,0,1,0,0,1,1
3956,816,34,2,108410.87,2,1,0,102908.91,0,1,0,0,1,0
3957,505,35,8,116932.59,1,1,0,91092.84,0,0,1,1,0,0
3958,629,32,2,0.0,2,0,1,77965.44,1,0,0,1,0,0
3959,682,40,4,0.0,1,0,1,105352.55,1,0,0,1,0,0
3960,439,43,8,0.0,1,0,1,104889.3,1,0,0,0,1,0
3961,771,36,5,77846.9,1,0,0,99805.99,0,1,0,0,1,0
3962,803,36,1,0.0,2,1,1,149370.93,1,0,0,1,0,0
3963,592,27,3,0.0,2,1,1,19645.65,1,0,0,1,0,0
3964,834,33,5,0.0,2,1,0,66285.18,0,0,1,1,0,0
3965,479,40,1,0.0,2,0,0,114996.43,1,0,0,1,0,0
3966,659,36,4,132578.92,2,1,0,84320.94,0,1,0,1,0,0
3967,641,31,3,153316.14,1,1,0,59927.99,0,0,1,1,0,0
3968,554,39,10,0.0,2,1,1,18391.93,1,0,0,0,1,0
3969,675,33,6,0.0,2,1,0,34045.61,1,0,0,0,1,0
3970,806,31,9,0.0,2,0,1,140168.36,1,0,0,1,0,0
3971,766,34,6,106434.94,1,0,1,137995.66,0,1,0,0,1,1
3972,850,33,8,73059.38,1,1,1,186281.0,1,0,0,1,0,0
3973,574,54,1,99774.5,1,0,0,4896.11,0,1,0,1,0,1
3974,850,45,5,174088.3,4,1,0,5669.31,0,0,1,0,1,1
3975,658,20,7,0.0,2,0,0,187638.34,1,0,0,1,0,0
3976,508,44,3,115451.05,2,0,0,67234.33,1,0,0,1,0,0
3977,670,40,3,47364.45,1,1,1,148579.43,1,0,0,0,1,1
3978,453,37,4,131834.76,2,1,0,8949.2,1,0,0,0,1,0
3979,634,37,7,143258.85,2,1,0,192721.98,0,1,0,0,1,0
3980,641,40,9,0.0,1,0,0,151648.66,1,0,0,0,1,1
3981,842,37,4,132446.08,2,1,0,87071.18,1,0,0,0,1,1
3982,814,31,1,118870.92,1,1,0,101704.19,1,0,0,1,0,0
3983,700,30,4,116377.48,1,1,1,134417.31,0,1,0,0,1,0
3984,668,46,2,0.0,3,1,0,89048.46,1,0,0,0,1,1
3985,813,32,1,122889.88,1,1,1,26476.18,1,0,0,1,0,0
3986,734,52,6,71283.09,2,0,1,38984.37,0,1,0,0,1,0
3987,505,45,9,131355.3,3,1,0,195395.33,0,0,1,0,1,1
3988,660,35,9,113948.58,1,1,0,188891.96,0,1,0,1,0,1
3989,763,32,1,108465.65,2,1,0,60552.44,0,1,0,0,1,1
3990,787,38,3,158373.23,1,1,1,28228.35,0,1,0,0,1,0
3991,697,25,5,82931.85,2,1,1,128373.88,0,0,1,0,1,0
3992,629,37,1,35549.81,2,0,0,49676.33,0,1,0,0,1,0
3993,641,33,2,146193.6,2,1,1,55796.83,1,0,0,1,0,1
3994,650,20,8,0.0,2,1,1,113469.65,0,0,1,1,0,0
3995,614,35,1,0.0,2,1,1,3342.62,1,0,0,0,1,0
3996,526,38,2,0.0,2,0,0,58010.98,0,0,1,1,0,0
3997,833,39,3,0.0,2,1,0,1710.89,1,0,0,0,1,0
3998,609,41,6,0.0,1,0,1,112585.19,1,0,0,1,0,0
3999,844,38,7,111501.66,1,1,1,119333.38,1,0,0,1,0,0
4000,586,38,6,0.0,2,1,1,37935.83,1,0,0,0,1,0
4001,596,33,1,138162.81,1,1,0,85412.54,1,0,0,0,1,0
4002,592,28,2,116498.22,1,1,0,144290.25,1,0,0,1,0,0
4003,817,59,1,118962.58,1,1,1,120819.58,1,0,0,1,0,0
4004,614,46,4,0.0,1,1,0,74379.57,1,0,0,1,0,1
4005,635,29,8,138296.94,2,1,0,141075.51,0,0,1,0,1,0
4006,437,26,1,120923.52,1,0,1,78854.57,1,0,0,0,1,0
4007,591,33,9,131765.72,1,1,0,118782.06,1,0,0,1,0,0
4008,684,41,7,0.0,1,1,1,138394.37,0,0,1,0,1,0
4009,746,21,8,166883.07,2,0,1,194563.65,1,0,0,0,1,0
4010,592,35,6,80285.16,1,1,0,72678.75,0,0,1,1,0,1
4011,633,29,0,138577.34,1,1,0,193362.99,0,1,0,0,1,0
4012,695,56,1,0.0,3,1,0,187734.49,0,0,1,1,0,1
4013,680,31,10,113292.17,1,1,1,122639.73,1,0,0,1,0,0
4014,721,28,9,154475.54,2,0,1,101300.94,0,1,0,1,0,1
4015,808,24,4,122168.65,1,1,0,174107.04,1,0,0,1,0,0
4016,629,29,6,0.0,2,1,1,88842.8,0,0,1,1,0,0
4017,658,40,5,143566.12,1,1,1,189607.71,1,0,0,0,1,0
4018,757,26,8,121581.56,2,1,1,127059.04,0,1,0,1,0,0
4019,581,50,2,143829.2,2,1,0,181224.24,0,1,0,1,0,1
4020,672,56,2,209767.31,2,1,1,150694.42,0,0,1,0,1,1
4021,600,58,8,118723.11,1,0,0,6209.51,0,1,0,0,1,1
4022,620,42,4,106920.91,1,0,1,119747.08,0,0,1,1,0,0
4023,539,29,4,0.0,2,1,1,100919.19,1,0,0,0,1,0
4024,743,40,8,68155.59,1,1,0,94876.65,1,0,0,1,0,0
4025,777,46,0,107362.8,1,1,0,487.3,0,1,0,0,1,0
4026,837,38,2,0.0,2,1,1,46395.21,1,0,0,0,1,0
4027,850,42,6,84445.68,3,0,1,60021.34,0,1,0,1,0,1
4028,685,43,9,0.0,2,1,0,107811.28,0,0,1,1,0,0
4029,781,38,2,117810.79,1,0,1,65632.33,1,0,0,1,0,1
4030,600,37,8,177657.35,1,1,1,77142.32,0,0,1,1,0,0
4031,552,42,4,0.0,2,0,0,195692.3,0,0,1,1,0,0
4032,642,36,4,0.0,2,1,1,195224.91,1,0,0,1,0,0
4033,703,45,7,0.0,2,1,1,68831.72,1,0,0,0,1,0
4034,713,24,7,147687.24,1,1,1,121592.5,0,1,0,0,1,0
4035,644,38,3,0.0,2,1,1,79928.41,1,0,0,1,0,0
4036,564,31,4,0.0,2,1,0,53520.03,1,0,0,1,0,0
4037,778,33,5,116474.28,2,1,1,32757.55,0,0,1,1,0,0
4038,608,30,8,0.0,2,1,0,128875.86,1,0,0,0,1,0
4039,516,37,8,113143.12,1,0,0,3363.36,1,0,0,0,1,0
4040,657,37,4,82500.28,1,1,1,115260.72,1,0,0,1,0,0
4041,581,54,4,89299.81,1,0,0,5558.47,1,0,0,1,0,1
4042,721,32,10,0.0,1,1,0,136119.96,0,0,1,0,1,1
4043,850,42,9,113311.11,1,1,1,198193.75,1,0,0,0,1,0
4044,766,45,6,97652.96,1,1,0,127332.33,0,1,0,0,1,0
4045,750,22,3,121681.82,1,1,0,128643.35,0,0,1,1,0,1
4046,488,33,4,140002.35,1,1,0,123613.81,0,1,0,0,1,0
4047,518,38,10,84764.79,1,1,1,162253.9,1,0,0,0,1,0
4048,704,41,4,109026.8,2,1,1,43117.1,0,1,0,1,0,0
4049,850,35,2,128548.49,4,1,0,75478.95,1,0,0,0,1,1
4050,537,47,6,103163.35,1,1,0,16259.64,0,1,0,0,1,1
4051,552,38,10,132271.12,2,1,1,46562.02,0,1,0,1,0,0
4052,609,53,10,0.0,1,1,1,154642.91,0,0,1,1,0,0
4053,461,34,5,63663.93,1,0,1,167784.28,0,1,0,0,1,0
4054,469,52,8,139493.25,3,0,0,150093.32,0,1,0,0,1,1
4055,647,33,3,168560.46,2,0,0,90270.16,0,1,0,0,1,0
4056,748,33,1,142645.43,1,0,0,69132.66,1,0,0,1,0,0
4057,756,41,6,149049.92,1,0,1,50422.36,0,1,0,1,0,1
4058,772,30,6,99785.28,2,0,0,197238.03,0,1,0,1,0,0
4059,627,38,8,106922.92,2,0,1,84270.09,0,1,0,1,0,0
4060,543,37,8,140894.06,2,1,1,118059.19,0,1,0,1,0,0
4061,747,40,3,0.0,1,0,0,57817.84,1,0,0,0,1,1
4062,438,54,2,0.0,1,0,0,191763.07,0,0,1,0,1,1
4063,850,56,1,169743.83,1,0,0,155850.4,0,1,0,1,0,1
4064,714,24,7,0.0,2,1,0,166335.0,1,0,0,0,1,0
4065,580,65,1,0.0,2,0,1,103182.46,0,0,1,0,1,0
4066,479,23,9,123575.51,1,0,1,95148.28,0,1,0,0,1,0
4067,723,35,0,0.0,2,0,1,61290.99,1,0,0,0,1,0
4068,527,46,10,131414.76,1,1,0,54947.51,0,0,1,0,1,0
4069,588,21,8,0.0,2,1,1,110114.19,1,0,0,0,1,0
4070,652,36,6,112518.71,2,0,1,110421.31,1,0,0,0,1,0
4071,496,31,5,0.0,2,1,0,93713.13,1,0,0,1,0,0
4072,610,46,5,116886.59,1,0,0,107973.44,0,0,1,0,1,0
4073,484,39,5,0.0,2,1,1,175224.12,0,0,1,0,1,0
4074,584,37,8,0.0,2,0,1,100835.19,0,0,1,0,1,0
4075,699,34,8,0.0,1,1,1,76510.46,0,0,1,1,0,0
4076,807,35,3,174790.15,1,1,1,600.36,1,0,0,1,0,0
4077,747,47,5,139914.6,4,0,1,129964.56,1,0,0,0,1,1
4078,636,60,7,124447.73,1,1,1,141364.62,0,0,1,1,0,1
4079,707,29,4,0.0,2,1,0,139953.94,1,0,0,1,0,0
4080,614,31,7,120599.38,2,1,1,46163.44,0,1,0,0,1,0
4081,559,29,3,79715.36,1,1,0,82252.28,1,0,0,0,1,0
4082,611,38,4,71018.6,2,1,0,2444.29,1,0,0,1,0,0
4083,658,31,2,36566.96,1,1,0,103644.98,0,0,1,0,1,1
4084,768,36,5,180169.44,2,1,0,17348.56,1,0,0,0,1,0
4085,664,49,5,127421.78,2,1,0,108876.75,0,1,0,0,1,1
4086,819,39,9,133102.92,1,1,0,27046.46,1,0,0,0,1,1
4087,658,32,5,145553.07,1,1,1,31484.76,0,0,1,0,1,0
4088,783,58,3,127539.3,1,1,1,96590.39,0,1,0,0,1,1
4089,661,41,5,122552.48,2,0,1,120646.4,0,1,0,1,0,0
4090,538,31,0,0.0,2,0,0,179453.66,0,0,1,0,1,0
4091,828,34,8,129433.34,2,0,0,38131.77,1,0,0,1,0,0
4092,616,39,2,121704.32,2,1,0,55556.3,0,1,0,1,0,0
4093,655,29,9,0.0,2,0,1,85736.26,0,0,1,0,1,0
4094,614,44,6,118715.86,1,1,0,133591.11,0,1,0,0,1,1
4095,626,39,0,0.0,2,1,1,83295.09,1,0,0,0,1,0
4096,640,44,7,111833.47,1,1,0,67202.74,1,0,0,1,0,0
4097,736,57,9,95295.39,1,1,0,28434.44,0,1,0,1,0,1
4098,774,34,4,120875.23,2,0,1,113407.26,0,1,0,1,0,0
4099,689,38,2,0.0,1,1,1,82709.8,0,0,1,1,0,0
4100,514,41,7,0.0,2,1,1,3756.65,1,0,0,0,1,0
4101,789,39,7,124828.46,2,1,1,124411.08,0,1,0,1,0,0
4102,638,42,8,145177.84,1,1,0,193471.74,0,1,0,1,0,1
4103,654,31,5,150593.59,2,1,1,105218.45,0,1,0,1,0,0
4104,750,35,3,0.0,1,1,0,191520.5,1,0,0,0,1,0
4105,632,21,1,0.0,2,1,0,84008.66,1,0,0,0,1,0
4106,567,40,2,105222.86,2,1,0,93795.86,0,1,0,0,1,0
4107,555,33,1,56084.69,2,0,0,178798.13,0,0,1,1,0,0
4108,664,43,9,189026.53,2,1,1,56099.86,1,0,0,1,0,0
4109,603,40,8,148897.02,1,0,0,105052.9,0,1,0,0,1,0
4110,617,27,4,0.0,2,0,0,190269.21,1,0,0,0,1,0
4111,684,38,3,0.0,2,1,0,44255.65,0,0,1,0,1,0
4112,693,46,2,104763.41,1,1,1,62368.33,0,1,0,1,0,0
4113,546,24,8,156325.38,1,1,1,125381.02,1,0,0,1,0,0
4114,534,49,7,0.0,1,1,0,13566.48,1,0,0,0,1,1
4115,670,40,3,0.0,1,1,1,182650.15,0,0,1,0,1,0
4116,640,62,3,0.0,1,1,1,101663.47,0,0,1,1,0,0
4117,553,47,3,116528.15,1,0,0,145704.19,0,0,1,1,0,1
4118,605,36,6,0.0,1,0,1,690.84,1,0,0,0,1,0
4119,698,36,7,121263.62,1,1,1,13387.88,0,1,0,0,1,0
4120,620,35,0,76989.97,1,1,1,17242.79,0,1,0,1,0,0
4121,659,39,1,104502.11,1,1,0,20652.69,0,1,0,0,1,0
4122,683,73,9,124730.26,1,1,1,51999.5,0,1,0,1,0,0
4123,833,28,4,136674.51,2,0,0,5278.78,1,0,0,0,1,0
4124,707,35,3,56674.48,1,1,0,17987.4,0,0,1,0,1,1
4125,699,32,1,123906.22,3,1,1,127443.82,0,1,0,1,0,1
4126,666,38,6,99812.88,2,1,1,158357.97,0,1,0,1,0,0
4127,662,39,5,139822.11,2,1,1,146219.9,0,1,0,1,0,0
4128,410,35,7,117183.74,1,1,1,109733.73,1,0,0,0,1,0
4129,741,39,5,0.0,1,0,1,40207.06,1,0,0,1,0,0
4130,547,62,10,127738.75,2,1,1,85153.0,1,0,0,1,0,0
4131,618,49,9,44301.43,3,1,1,89729.3,1,0,0,0,1,1
4132,714,55,9,180075.22,1,1,1,100127.71,0,1,0,0,1,0
4133,531,47,6,0.0,1,0,0,194998.34,1,0,0,0,1,1
4134,716,27,1,122552.34,2,1,0,67611.36,0,1,0,1,0,0
4135,608,56,5,0.0,2,0,1,153810.41,0,0,1,0,1,0
4136,687,72,9,0.0,1,0,1,69829.4,1,0,0,0,1,0
4137,595,41,9,0.0,2,1,0,5967.09,1,0,0,1,0,0
4138,496,43,3,0.0,2,0,1,199505.53,0,0,1,0,1,0
4139,794,33,8,0.0,2,0,0,91340.02,0,0,1,1,0,0
4140,824,60,8,134250.17,3,0,0,153046.16,0,1,0,1,0,1
4141,570,29,0,0.0,1,1,0,37092.43,1,0,0,0,1,0
4142,593,45,6,79259.75,1,1,0,55347.28,0,0,1,0,1,0
4143,672,34,9,0.0,2,1,0,161800.77,1,0,0,1,0,0
4144,656,23,4,163549.63,1,0,1,21085.12,0,1,0,0,1,0
4145,725,39,4,160652.45,2,1,0,57643.55,1,0,0,1,0,0
4146,691,30,9,0.0,1,1,0,49594.02,1,0,0,1,0,0
4147,697,25,1,0.0,2,0,0,87803.32,1,0,0,0,1,0
4148,578,32,4,0.0,2,1,1,141822.8,1,0,0,1,0,0
4149,625,44,7,0.0,1,1,0,4791.8,1,0,0,0,1,0
4150,711,34,8,0.0,2,0,0,48260.19,1,0,0,1,0,0
4151,703,20,3,165260.98,1,1,1,41626.78,0,0,1,1,0,0
4152,653,38,5,114268.22,2,1,1,89524.83,0,1,0,0,1,0
4153,541,39,7,0.0,2,1,0,19823.02,1,0,0,1,0,0
4154,730,52,7,0.0,2,0,1,122398.84,0,0,1,0,1,0
4155,766,27,7,158786.67,2,0,1,47579.25,1,0,0,0,1,0
4156,492,45,9,170295.04,2,0,0,164741.81,0,1,0,1,0,0
4157,710,30,10,133537.1,2,1,0,155593.74,0,1,0,0,1,0
4158,575,30,2,0.0,2,1,1,82222.86,0,0,1,1,0,0
4159,666,47,2,0.0,1,1,0,35046.97,1,0,0,1,0,1
4160,567,29,8,0.0,2,1,0,156125.72,0,0,1,1,0,0
4161,611,49,9,115488.52,2,1,1,138656.81,0,1,0,0,1,1
4162,706,20,8,0.0,2,1,1,12368.11,0,0,1,1,0,0
4163,489,47,8,103894.38,2,1,1,107625.46,1,0,0,0,1,0
4164,660,38,5,110570.78,2,1,0,195906.59,1,0,0,0,1,0
4165,518,46,4,113625.93,1,0,0,92727.42,0,1,0,1,0,1
4166,619,34,1,0.0,1,1,0,139919.38,0,0,1,1,0,0
4167,573,38,4,0.0,2,1,1,196517.43,0,0,1,1,0,0
4168,821,37,5,106453.53,2,0,1,127413.0,0,1,0,0,1,0
4169,700,37,3,77608.46,2,1,1,175373.46,1,0,0,1,0,0
4170,688,38,7,123544.21,1,1,1,157664.02,1,0,0,0,1,0
4171,614,39,6,0.0,2,1,1,164018.98,0,0,1,0,1,0
4172,579,50,5,117721.02,1,0,1,192146.63,0,1,0,0,1,1
4173,705,42,8,166685.92,2,1,1,55313.51,0,1,0,1,0,0
4174,754,32,7,0.0,2,1,0,89520.75,0,0,1,0,1,0
4175,648,44,2,0.0,2,1,1,58652.23,1,0,0,0,1,0
4176,597,19,2,0.0,2,1,1,91036.74,1,0,0,1,0,0
4177,725,32,0,0.0,2,1,1,138525.19,0,0,1,0,1,0
4178,496,29,2,0.0,2,1,0,55389.59,0,0,1,1,0,0
4179,759,31,1,109848.6,1,1,1,42012.55,1,0,0,0,1,0
4180,686,41,4,129553.76,2,1,0,187599.8,1,0,0,0,1,0
4181,811,46,9,180226.24,1,1,0,13464.64,1,0,0,1,0,1
4182,596,36,2,0.0,2,0,1,125557.95,0,0,1,1,0,0
4183,668,56,9,110993.79,1,1,0,134396.64,0,1,0,1,0,1
4184,573,31,2,0.0,2,1,1,91957.39,1,0,0,1,0,0
4185,622,42,9,0.0,2,1,0,119127.06,0,0,1,1,0,0
4186,679,32,0,88335.05,1,0,0,159584.81,0,1,0,0,1,0
4187,598,64,1,0.0,2,1,0,195635.3,1,0,0,1,0,1
4188,599,61,1,124737.96,1,0,1,90389.61,0,1,0,1,0,1
4189,794,30,1,154970.54,1,0,1,156768.45,0,0,1,0,1,0
4190,626,52,0,0.0,2,1,0,32159.46,1,0,0,0,1,1
4191,850,31,1,130089.56,2,1,1,4466.21,0,1,0,0,1,0
4192,578,45,1,148600.91,1,1,0,143397.14,1,0,0,1,0,1
4193,607,32,6,0.0,2,0,0,196062.01,1,0,0,0,1,0
4194,722,37,9,0.0,2,1,0,31921.95,0,0,1,1,0,0
4195,635,32,8,0.0,2,1,1,19367.98,0,0,1,0,1,1
4196,645,32,4,0.0,2,0,1,97628.08,1,0,0,1,0,0
4197,850,39,3,124548.99,2,1,1,120380.12,0,1,0,1,0,0
4198,703,36,2,0.0,2,1,0,108790.95,1,0,0,1,0,0
4199,655,37,4,108862.76,1,1,0,79555.08,0,1,0,0,1,1
4200,510,22,3,156834.34,1,0,0,44374.44,1,0,0,0,1,0
4201,608,35,6,0.0,2,1,1,143463.28,0,0,1,0,1,0
4202,633,32,5,163340.12,2,1,1,74415.2,0,0,1,1,0,0
4203,660,46,5,109019.65,2,1,1,33680.56,0,1,0,1,0,0
4204,577,36,3,121092.47,2,0,1,143783.46,1,0,0,1,0,0
4205,718,27,2,0.0,2,0,0,26229.24,1,0,0,1,0,0
4206,386,53,1,131955.07,1,1,1,62514.65,0,0,1,0,1,1
4207,484,35,7,133868.21,1,1,1,27286.1,0,0,1,0,1,0
4208,626,34,7,113014.7,2,1,1,56646.28,1,0,0,1,0,0
4209,555,55,4,146798.81,1,1,1,74149.77,1,0,0,1,0,0
4210,655,32,2,0.0,1,1,1,71047.51,1,0,0,0,1,0
4211,570,35,6,85668.59,1,1,0,105525.36,0,1,0,1,0,0
4212,591,31,7,0.0,2,0,1,48778.46,1,0,0,0,1,0
4213,543,36,3,0.0,2,0,0,26019.59,1,0,0,0,1,0
4214,696,29,8,0.0,2,1,0,191166.09,1,0,0,1,0,0
4215,640,45,8,120591.19,1,0,0,195123.94,0,1,0,1,0,0
4216,733,30,1,102452.71,1,1,0,21556.95,0,1,0,0,1,0
4217,721,68,4,136525.99,1,0,0,175399.14,0,1,0,1,0,0
4218,672,47,1,0.0,1,0,0,91574.92,1,0,0,1,0,0
4219,693,38,7,198338.77,2,1,1,14278.18,1,0,0,1,0,0
4220,807,42,7,118274.71,1,1,1,25885.72,1,0,0,1,0,0
4221,666,21,1,121827.43,2,1,1,99818.31,0,1,0,0,1,0
4222,490,40,6,156111.08,1,0,0,190889.13,0,0,1,1,0,0
4223,698,51,2,111018.98,1,1,0,86410.28,0,1,0,0,1,0
4224,489,52,1,131441.51,1,1,0,37240.11,0,1,0,0,1,1
4225,829,38,9,0.0,2,1,0,30529.88,1,0,0,1,0,0
4226,723,42,2,99095.73,1,1,1,17512.53,1,0,0,1,0,0
4227,738,39,1,94435.45,2,0,1,189430.86,1,0,0,0,1,0
4228,597,61,5,0.0,2,1,1,81299.17,1,0,0,1,0,0
4229,625,39,3,130786.92,1,0,1,121316.07,1,0,0,0,1,0
4230,670,39,8,101928.51,1,0,0,89205.54,1,0,0,0,1,0
4231,684,26,2,114035.39,1,0,0,96885.19,0,1,0,0,1,0
4232,493,37,8,142987.46,2,1,0,158840.99,1,0,0,0,1,0
4233,637,22,5,98800.0,1,1,0,122865.55,0,0,1,0,1,0
4234,638,50,1,102645.48,1,1,0,168359.98,0,1,0,1,0,1
4235,599,41,1,0.0,2,1,0,96069.82,1,0,0,0,1,0
4236,582,29,0,0.0,1,1,0,142516.35,1,0,0,1,0,0
4237,611,40,2,125879.29,1,1,0,93203.43,1,0,0,0,1,0
4238,666,32,10,112536.57,2,1,1,34350.54,1,0,0,0,1,0
4239,626,47,2,103108.8,1,0,1,166475.44,0,1,0,0,1,1
4240,620,42,9,121490.05,1,1,1,29296.74,0,0,1,1,0,0
4241,411,35,2,0.0,2,1,1,93825.78,1,0,0,0,1,0
4242,622,39,9,0.0,2,0,1,100862.36,0,0,1,1,0,0
4243,642,39,8,128264.03,1,1,0,61792.76,0,1,0,0,1,1
4244,516,37,8,0.0,1,1,0,101834.58,1,0,0,1,0,0
4245,646,32,1,0.0,2,1,0,183289.22,0,0,1,1,0,0
4246,603,34,9,0.0,2,1,0,167916.35,1,0,0,0,1,0
4247,535,58,1,0.0,2,1,1,11779.98,0,0,1,1,0,1
4248,655,27,9,0.0,2,0,0,108008.05,0,0,1,0,1,0
4249,638,36,6,188455.19,1,0,0,47031.4,1,0,0,1,0,1
4250,553,44,4,0.0,1,1,0,10789.3,0,0,1,1,0,0
4251,556,52,9,0.0,1,1,0,175149.2,1,0,0,0,1,1
4252,658,36,1,0.0,2,0,1,84927.42,0,0,1,1,0,0
4253,622,37,4,0.0,2,1,0,4459.5,0,0,1,1,0,0
4254,570,30,2,131406.56,1,1,1,47952.45,1,0,0,1,0,0
4255,798,58,9,0.0,2,0,0,119071.56,0,0,1,0,1,1
4256,755,29,3,0.0,3,1,0,4733.94,1,0,0,0,1,0
4257,680,24,10,0.0,3,1,0,154971.63,1,0,0,0,1,1
4258,710,36,8,0.0,2,0,0,83206.19,0,0,1,0,1,0
4259,696,36,3,0.0,3,1,0,65039.9,0,0,1,0,1,0
4260,638,34,5,133501.36,1,0,1,155643.04,1,0,0,1,0,0
4261,640,74,2,116800.25,1,1,1,34130.43,0,1,0,0,1,0
4262,691,37,7,123067.63,1,1,1,98162.44,0,1,0,0,1,1
4263,525,60,7,0.0,2,0,1,168034.9,0,0,1,0,1,0
4264,576,41,1,0.0,1,1,1,188274.6,1,0,0,1,0,0
4265,676,34,8,82909.14,1,1,0,91817.38,1,0,0,0,1,1
4266,821,28,2,0.0,2,1,0,46072.52,1,0,0,1,0,0
4267,681,43,8,154100.3,1,0,0,114659.81,1,0,0,0,1,0
4268,493,36,2,0.0,2,0,1,99770.3,1,0,0,0,1,0
4269,774,52,2,56580.93,1,1,0,113266.28,1,0,0,0,1,1
4270,624,40,3,149961.99,2,1,0,104610.86,0,1,0,0,1,0
4271,693,28,1,145118.83,1,0,1,77742.38,0,0,1,1,0,0
4272,568,27,5,126815.97,2,0,1,118648.12,0,0,1,1,0,0
4273,652,46,10,121063.8,3,1,0,151481.86,0,1,0,1,0,1
4274,730,37,1,0.0,2,1,1,124364.63,1,0,0,0,1,0
4275,468,32,8,137649.47,1,0,0,198714.29,1,0,0,0,1,0
4276,724,30,9,142475.87,1,1,1,107848.24,1,0,0,0,1,0
4277,758,32,2,84378.9,1,1,1,75396.43,1,0,0,0,1,0
4278,850,39,8,0.0,2,1,1,37090.44,0,0,1,1,0,0
4279,705,31,3,119794.67,1,0,0,182528.44,1,0,0,0,1,0
4280,698,33,5,135658.73,2,0,1,39755.0,1,0,0,1,0,0
4281,779,37,7,120092.52,2,1,0,135925.72,0,1,0,1,0,0
4282,593,31,9,0.0,2,0,1,20492.16,1,0,0,1,0,0
4283,593,48,3,133903.12,2,1,1,85902.39,0,1,0,0,1,1
4284,673,37,4,0.0,2,0,0,163563.07,1,0,0,1,0,0
4285,799,28,7,167658.33,2,1,1,111138.25,0,1,0,1,0,0
4286,697,23,10,0.0,2,1,1,79734.23,1,0,0,0,1,0
4287,544,40,8,0.0,2,1,0,61581.2,1,0,0,1,0,0
4288,646,50,6,145295.31,2,1,1,27814.74,0,1,0,1,0,0
4289,490,33,5,96341.0,2,0,0,108313.34,0,1,0,1,0,0
4290,625,56,0,148507.24,1,1,0,46824.08,0,1,0,1,0,1
4291,720,33,6,97188.62,1,0,0,91881.29,0,0,1,1,0,0
4292,637,49,2,108204.52,1,1,0,169037.84,0,1,0,1,0,1
4293,784,38,5,136712.91,1,0,1,169920.92,1,0,0,1,0,0
4294,628,61,1,97361.66,1,1,1,149922.38,0,1,0,0,1,1
4295,841,27,8,0.0,1,1,0,171922.72,1,0,0,1,0,0
4296,591,42,10,0.0,2,0,0,171099.22,1,0,0,0,1,0
4297,744,30,1,128065.12,1,1,0,121525.48,0,0,1,1,0,0
4298,616,71,4,0.0,2,1,1,173599.38,0,0,1,1,0,0
4299,614,27,9,106414.57,2,0,0,77500.81,1,0,0,0,1,0
4300,520,49,5,121197.64,1,1,0,72577.33,1,0,0,1,0,1
4301,552,36,8,0.0,2,0,0,132547.02,1,0,0,1,0,0
4302,511,33,3,0.0,2,1,0,132436.71,1,0,0,0,1,0
4303,658,31,2,77082.65,2,0,0,13482.28,0,1,0,1,0,0
4304,817,44,8,0.0,1,0,0,65501.91,1,0,0,1,0,1
4305,807,47,9,167664.83,1,0,0,125440.11,1,0,0,0,1,1
4306,776,37,2,103769.22,2,1,0,194099.12,0,1,0,0,1,0
4307,543,30,6,73481.05,1,1,1,176692.65,0,1,0,1,0,0
4308,678,61,8,0.0,2,1,1,159938.82,0,0,1,0,1,0
